9143 28391
585 1199 891
144 8897 54
8719 3766 -489
4779 4193 -72
3334 7863 -25
8390 6737 648
5394 4822 313
4280 3019 447
4582 8336 522
2762 2204 56
6638 1108 622
4896 4383 -956
6156 5576 -838
7891 6859 -290
2419 7357 -28
4748 4647 -787
8657 2980 -734
7983 7744 -868
3545 696 732
7538 1868 -955
5655 3298 375
3350 3871 260
2579 8807 -659
5988 3329 880
3861 6901 643
5516 2682 709
5224 1202 830
4508 9123 197
1255 3836 -450
2630 283 -19
766 1428 784
4565 3186 890
4057 7103 -60
5530 5425 434
5588 4764 485
898 8062 38
8880 8523 -85
2092 8087 -408
7748 2084 -218
6372 6061 -888
2630 3588 743
5977 7102 96
2634 3258 -99
3479 8386 559
6234 2292 311
5422 4900 750
6877 2145 189
7484 5021 -425
5191 6989 177
2830 7834 801
6879 6589 778
1015 3776 -212
8621 6019 -569
6400 1082 -41
5953 2679 -154
6530 8805 286
4956 7157 602
5368 7537 113
8434 3976 910
8593 6063 -319
3804 251 129
1257 2844 -215
3557 1174 -11
6093 3663 195
7162 6092 632
3819 6532 116
1524 252 -504
8213 6031 970
1238 7777 618
1027 6454 154
3855 5630 9
1374 2458 -109
8030 6821 -17
1729 1440 58
2270 5933 -906
5763 1623 62
1393 5957 -812
5095 1421 -635
5449 9142 -836
1636 664 -796
1635 7774 351
6702 3702 399
3978 1240 -391
7769 7017 173
272 3095 903
8321 4969 -74
4771 383 -848
4988 8018 698
1713 7423 317
4202 1962 -41
8500 1471 -576
2157 4053 833
4521 8847 -778
4579 3281 -709
6923 2148 203
7243 8494 275
6569 1117 350
5447 3121 -892
7222 1891 -783
2542 3853 -791
8879 4060 -115
599 1451 966
4448 5711 -50
5290 7251 491
6263 2254 -916
673 6757 -834
7307 3367 -741
3787 2375 164
4191 3522 -829
8946 1261 836
1807 4171 160
6328 7210 -532
7925 32 -53
5319 3630 338
3465 7298 -88
7814 4074 498
7492 2504 207
4572 5273 -328
5161 4028 -850
7438 7489 757
3584 3 -810
7125 2367 -11
47 3360 253
6235 6469 27
4228 3713 -502
5004 6970 678
5779 8041 -413
6963 5217 -38
7227 6775 349
556 6682 306
5029 4268 390
5517 8002 -781
4758 8045 832
2398 8127 -889
1384 2496 -705
4102 7818 744
2629 742 389
6265 3050 -295
3003 5467 921
7147 5368 -801
1627 2046 -769
1046 1274 -40
1567 1494 749
533 8711 23
8676 9118 -380
8363 8016 54
3193 6486 410
1370 2103 -390
4189 231 -216
6012 5133 -186
4086 1251 -669
4429 6061 -529
2169 5988 -844
7191 7591 579
3442 4125 58
4173 201 83
4373 115 -396
7034 5999 576
6746 3045 852
3101 2303 477
3674 3499 -20
7150 611 367
2774 3399 -257
6729 4316 563
3290 3952 407
4221 5380 -240
685 5121 797
4643 344 513
7146 8770 -860
7201 2366 -367
1861 5967 388
1380 111 2
7627 1046 275
6916 8515 317
1586 8424 -974
4860 1504 -764
1881 8043 609
3963 4567 150
708 6092 -176
5765 5878 894
3958 1635 -540
6061 6464 162
7775 4017 -38
1684 2482 -83
2807 499 530
2580 8195 352
435 1222 -353
698 3606 286
657 3544 125
8753 7789 -964
6273 6772 -744
2244 4215 950
3932 4106 706
1319 8270 -852
2284 6075 371
7655 4448 593
2537 9034 -285
3229 8819 460
7468 8233 826
3161 8088 745
2021 8033 -289
5051 9121 127
2809 5085 -302
4937 2677 593
7414 5040 -462
5613 6799 -182
2999 3173 -869
7988 1094 -635
4906 48 856
5974 2036 394
5072 918 -287
8600 8302 -841
6982 6042 238
4410 1264 477
6692 8373 -179
5435 6706 -272
5687 3954 -787
8378 3301 -95
8795 7815 -874
3331 7513 309
3071 472 -852
2133 5480 322
623 4701 557
4781 5967 299
145 4740 -667
4367 2932 -638
2755 2046 581
2359 8813 -648
6188 4164 422
1234 7144 -483
4364 7831 -776
5698 3276 591
3034 3136 -394
363 2835 355
8736 4298 512
7675 1150 -172
1926 2159 -287
6706 1570 -648
5998 5806 -657
2683 7092 942
4121 9002 -767
7601 8011 -552
5648 1305 261
1242 8247 -641
8371 3612 -870
1374 819 -967
7350 6194 263
1792 6539 -521
8231 6720 614
1683 8131 357
2301 3750 831
6374 6743 -446
2104 5340 730
6896 8257 -731
1133 6360 973
6294 9019 914
7077 7780 98
1572 8517 769
6796 7179 342
5181 5026 231
471 8259 93
5263 1330 -311
7107 7064 -386
4560 1376 231
7561 4977 546
6977 7041 147
5917 1218 -92
1791 3902 -171
5062 4134 -371
3477 6617 -602
1935 8290 552
1432 325 -63
3586 3244 -142
7190 7425 523
1508 118 -665
1338 6149 78
2639 7200 885
1797 8448 -133
4161 366 822
351 2976 -588
2013 1699 -310
5903 3384 247
7415 5442 -258
5308 6070 -217
1941 1300 318
8824 5919 -369
8751 4186 -95
4864 3270 589
3504 98 -850
3924 3576 -779
6178 6097 -90
8052 1892 267
401 3874 154
7675 1857 50
4820 6976 302
3038 2498 -209
4609 6524 694
2743 1326 54
4578 5213 -830
3042 3411 347
3119 5224 -558
8950 7115 -828
5296 797 -297
6959 8659 922
8759 2149 -973
3914 6151 -608
6989 4519 -37
8979 7906 -816
9036 7324 227
7494 1708 -506
7071 7624 -973
3971 5781 375
498 8695 -591
6917 4763 707
1065 282 94
2504 2118 -331
2130 4383 636
1301 9013 254
8086 8271 793
4870 3118 650
1542 6242 775
2576 3245 -630
826 3237 587
6987 2294 544
6619 7533 671
6368 8465 229
5833 1281 895
7931 1365 -243
1889 7777 -595
3591 8418 -535
2611 5765 934
576 8493 -669
8187 5979 -529
5545 7800 659
4879 7335 481
6183 835 906
5004 7512 -570
9024 6247 -600
1532 2315 -310
1958 8875 433
1425 5203 -657
4247 7319 -972
5796 4570 927
9090 6919 -805
5569 3289 300
340 3116 -98
4656 4880 68
1217 2650 -817
1368 5393 547
9122 5811 54
5871 7271 707
8873 4381 -195
1478 8137 277
1098 716 -857
2553 5023 -545
8119 8320 -736
8770 2709 953
2763 2968 -544
8973 8591 531
253 4722 -291
2635 2082 821
435 394 172
5998 7801 -150
1542 184 -44
4659 3848 -698
1017 6189 361
2277 2753 679
6399 7433 434
3391 4481 435
839 2737 767
3060 7168 -249
7915 8088 -247
246 5205 -883
103 982 -430
6752 899 106
4611 6586 936
3698 8592 590
8724 7088 969
4124 1729 -421
2510 3059 -532
3564 2203 122
6161 2303 517
6163 1098 -297
5728 2216 -781
2717 54 -805
9051 1603 891
7773 751 822
2998 3245 -310
256 5294 -203
713 3907 657
8310 467 -350
5778 1596 -272
7127 5743 137
3981 1497 165
3674 5573 -747
2949 7560 -944
1641 8669 -469
8834 7332 -670
3596 2340 720
1780 3238 480
4805 2488 -637
464 1314 -825
9111 757 98
7711 1315 -106
313 3172 130
8250 7434 427
7884 9024 -793
7492 3527 -525
6643 56 -277
7665 2270 -926
8666 3307 373
8930 4323 -624
1500 1225 -553
5640 3223 -354
7330 7496 995
8112 6177 453
5197 3599 679
2184 3508 -260
8681 5530 -203
8980 8483 109
6555 1787 449
4930 4426 447
4692 7587 995
1686 1302 584
5279 1356 466
2338 485 229
1950 4474 -358
2176 3348 -347
321 3887 618
6715 699 622
2349 2815 -875
8977 2090 810
2502 7802 -567
5691 4151 -304
284 1144 787
6064 1064 -232
4706 8021 -476
7881 1506 313
2484 2290 573
4364 2783 -949
5922 3715 297
530 4236 -62
62 4926 228
8481 1356 731
457 6083 -190
153 7561 397
3981 1276 -309
252 3484 -957
8063 6585 -776
2029 6004 -725
494 2995 -700
8554 4670 -650
1752 8841 -506
4646 1629 -285
764 7449 620
2596 1982 239
1196 6343 266
7811 2901 676
1897 8627 -514
2751 6578 348
868 6635 -187
3982 3874 723
4501 5979 8
695 7537 969
5540 6730 -590
5619 1103 -909
5585 1195 -677
8055 6863 -147
1425 8435 -444
5343 2962 -196
7296 8669 -91
1180 584 -872
2682 1344 -302
7416 7635 -969
1982 2102 -358
6254 1966 -717
418 7304 312
2862 6404 -911
2120 7895 -572
8578 3968 -12
5591 7666 -434
6849 4483 537
2143 1780 -224
8128 1302 -969
7465 1884 634
7600 5340 441
1826 5005 -587
4998 5318 328
8527 5511 -190
5997 3422 794
435 8066 239
6697 3592 -723
6029 1303 -727
3095 4108 417
686 670 -945
4680 3468 400
5461 6771 753
2552 2976 303
4385 6523 944
6632 450 -779
6322 8184 30
5445 1820 -854
5492 2760 -411
393 1237 -419
650 3581 -2
7550 6950 547
416 7593 -404
7500 4256 993
3231 2906 479
810 6782 463
3257 3044 674
3718 3044 632
6607 5327 506
2464 1721 -422
2531 506 946
1334 7121 -715
2926 2768 801
597 1808 -983
3050 7630 58
405 910 877
7952 311 982
4585 3558 -512
6926 1324 110
2998 7307 -769
5803 3994 729
3773 5478 -409
1769 3308 -442
2206 3561 85
6692 1294 -569
3809 3451 186
5298 470 -515
6884 5184 524
8030 4591 519
3735 4258 -530
1472 7656 358
4337 1906 408
1321 5789 -750
4775 3122 355
4330 7933 959
5636 6764 971
5039 1243 -83
4026 5072 893
4138 6748 -714
269 616 256
8008 5946 -915
7021 2356 721
6841 5073 315
2186 8741 556
4088 7351 -93
3376 1597 -590
8036 4428 396
397 4478 860
2599 6233 -830
2845 4702 -906
4133 3961 -154
1986 7693 -552
6689 2235 300
5973 7320 -671
4666 9021 663
7731 8427 -142
5368 6957 357
7469 1513 -730
7525 6012 -455
5757 1355 -223
7248 5496 751
386 2322 645
8696 227 183
7587 5008 -161
8473 1476 723
2239 7588 589
3073 955 -943
307 1813 -257
8690 5891 710
4800 1341 -804
4046 319 -672
9104 693 -627
4264 7545 -656
918 3655 -303
4956 2117 636
5669 2018 -705
4395 2397 632
2032 7212 -653
7510 3688 427
8620 8360 -853
991 4140 -27
8335 8663 -539
6343 2116 -365
2955 1213 -934
8993 7373 -94
6239 5993 408
2280 6803 -288
4208 1976 447
6261 1759 -437
8765 1891 635
486 5 -839
2817 3269 -229
425 7121 -948
1235 2855 -916
5771 7859 350
634 8761 -492
6397 6242 282
6283 6978 326
1069 1679 700
3501 1565 789
9085 6637 683
4896 4996 -331
3357 3686 -117
6988 3648 266
7918 7128 884
2701 678 -181
2393 3952 -976
6079 3006 -333
1147 715 863
2697 1180 -734
4632 5726 193
4197 4071 901
5303 2852 -994
8674 6756 843
2891 8022 964
2346 3467 27
2827 6395 223
1794 3726 -150
7354 2847 980
8565 3023 764
1548 11 170
5683 4402 -904
9134 7425 419
3550 5724 -171
8121 2149 -125
1104 8728 358
7536 7298 700
253 241 -77
5281 8887 382
7520 5586 101
8133 3087 388
6545 2627 -607
120 3876 520
8247 2287 -890
2404 7041 -667
5779 5262 88
2487 4230 430
6508 8865 139
8068 1658 142
5576 6948 -439
3822 4 -716
4067 1251 -907
3198 778 -148
6298 8986 -247
6629 2004 -938
7882 6443 -322
6598 5598 115
1211 1116 -274
8248 6616 -634
3840 2729 -289
2126 1123 -462
834 2949 -310
7555 5450 -193
5958 9109 912
6955 8576 -499
3062 6555 19
3135 4441 79
2551 5962 -785
6266 6167 -407
2332 814 -879
4591 497 500
277 4844 565
4401 3477 41
258 8326 -772
5462 5768 -493
834 8678 -249
2606 3952 112
3875 2518 773
6904 8655 -247
132 3978 -280
4495 3596 -819
8303 8539 943
2393 1274 -434
87 5789 960
867 1181 -800
2234 3082 746
8879 633 397
6315 6732 669
2219 6130 79
560 7999 800
5809 7557 -281
2072 4873 -792
4367 3404 -965
6264 5334 -396
8959 280 227
1271 655 -758
5135 3937 417
5162 7077 -477
8787 3498 -638
5318 8151 268
3 8480 -718
233 5876 912
933 4143 656
6589 6794 -372
3666 1423 404
2803 6231 398
5908 4696 297
1709 385 -675
4578 2606 162
5783 518 831
946 5954 575
2284 8192 708
7362 1974 716
2299 4133 -533
8122 912 802
3818 2799 342
8737 4843 -655
219 3445 307
7960 456 995
2309 5719 -412
1652 7493 -571
34 4451 742
6529 6068 735
476 147 419
5315 1453 -190
8350 1634 -225
7910 6292 -392
1082 3598 107
8035 436 615
2675 509 -80
4691 1906 950
8329 8755 -545
243 4674 354
1047 4641 -257
2702 5827 268
5278 104 -550
2459 395 -411
6212 403 701
1380 1566 427
3297 3811 245
425 3345 86
233 5217 155
5326 8983 533
6443 9066 -54
1440 3121 -24
2573 5254 39
2094 4735 -424
2627 2336 -30
8391 6595 -228
1455 8886 -364
2023 3686 -335
8815 3121 -815
5009 3390 -797
1194 6990 467
5763 8448 -395
4463 2129 -256
5096 6400 -78
2864 7344 179
4777 6738 2
885 896 383
7971 3163 414
150 5731 -563
5308 7006 -600
2595 5733 -21
3105 7123 518
2556 2164 191
6403 6955 -588
5362 4527 -386
506 2198 835
5129 1217 -752
68 6523 -333
3899 3191 -691
2171 4141 502
7761 8973 554
6748 3897 468
1367 630 -656
4912 5522 -24
9063 3691 193
2560 3336 444
2089 7386 -265
1909 6178 -831
2735 837 -779
7664 8831 -928
7306 5411 137
6417 2026 622
5785 5744 999
4073 5631 241
2899 1093 -590
9074 6878 50
3108 6003 -902
8112 2876 -247
1304 4732 -44
2820 7795 984
816 224 986
8462 133 549
5970 1085 13
3114 7062 532
1780 2255 520
532 3317 78
1298 7540 -955
7544 7097 -478
274 8443 489
5264 131 936
2320 3244 -70
4607 1002 70
1566 780 -645
1031 3267 768
1731 1040 -313
1895 3831 -873
759 3733 -269
3363 5437 711
1127 2075 148
2623 3738 690
7624 3899 -757
3419 3621 -397
8044 950 -466
7676 5040 823
7699 5455 -312
4260 7187 -363
6253 6994 127
640 4346 407
2794 7386 584
8989 8729 -211
7422 9102 -64
4916 6960 282
3482 4254 -841
2744 4740 -773
406 4042 89
428 330 -820
856 1927 474
2563 6987 586
5202 7462 152
2511 8758 -861
5096 7909 -885
3107 1423 121
6919 4559 696
4949 6068 628
7737 1540 -453
3626 8775 -869
5558 8508 -297
6523 2296 197
3888 6486 -319
1153 8987 967
6802 8491 -314
6132 6322 -421
3904 3964 953
8795 567 516
6657 7233 -955
178 7849 -223
1440 2443 -463
2341 7148 482
8772 6774 -619
397 6855 -530
460 6852 880
56 7542 992
5488 5998 -369
611 6680 -386
3705 1570 13
3947 4801 -571
6653 4798 -134
7808 3569 -841
483 4480 732
3828 5331 268
2788 4276 868
3370 311 87
3374 3265 -24
7309 4288 -416
6178 5939 16
2420 2933 -344
428 1179 -18
5902 5892 -690
8421 5457 -879
6981 3647 911
5608 5510 -25
2601 8207 -581
2029 833 -694
6603 7537 713
3392 6839 500
4593 1801 -433
995 3996 413
7358 2690 -921
5387 8266 -567
4108 3219 540
4301 6847 -10
9010 5357 161
5516 7699 -152
7952 4434 -108
8144 8427 -304
547 5019 659
3542 5798 -378
3492 8373 284
5480 5482 -769
8918 7308 -907
7518 3638 278
5733 4103 642
8006 7093 199
3757 5596 -478
2424 7767 -55
6885 3860 -495
813 7380 -308
870 4062 659
643 2687 115
6225 6146 301
7837 4969 186
8430 7296 -550
568 3211 952
8291 645 -515
8873 7866 -94
8807 2373 778
1686 6396 79
1499 2638 881
816 3650 -249
2462 5418 219
8200 488 141
5186 1093 -953
2062 4336 -58
8488 5205 887
7265 7348 269
5880 7062 -557
7269 7634 -186
7972 8294 -728
4137 7702 826
7869 7129 -522
4317 4841 31
1038 4231 800
5150 2170 -664
2635 1409 377
8006 6256 -15
1445 8533 -30
7244 5413 148
6869 5916 825
5818 8960 -76
7121 8619 -53
4679 6438 -749
8927 5731 121
1305 2459 676
1500 5289 658
2754 5265 -435
3714 3312 329
3395 4302 -903
3900 6522 43
6642 7501 231
6156 8728 796
3065 4989 -698
718 6613 170
331 6628 381
7550 6625 194
869 52 -535
22 7158 261
2509 5637 -382
129 50 554
3844 971 -983
6806 1130 -774
247 4232 188
9141 1601 440
2476 5284 716
4674 7552 558
2722 6626 273
8410 2844 -504
4448 5110 -890
1478 5947 595
8020 3760 389
5333 1730 960
5624 922 -635
858 5985 -459
5626 3399 874
2625 3541 508
8953 6493 378
8444 2215 -399
8084 7080 508
2661 1758 -467
7711 4542 -359
5022 4812 663
8518 2683 -976
6009 2913 899
3158 4154 -152
8389 8210 -902
1377 7906 829
7609 3739 955
2900 8641 501
374 6001 -910
8843 9064 -459
4082 5210 784
4637 4543 553
6904 3705 416
743 7526 -936
4271 6437 -969
8751 412 565
7812 5942 260
3351 7122 -709
2726 4486 -856
1205 4517 -450
1334 3387 290
4221 318 922
2963 6327 -525
3013 3679 -589
8526 5832 -798
5902 5586 557
3308 8669 121
1027 7974 873
729 5693 971
6234 4291 256
3511 311 -617
7953 5098 844
4516 8025 985
3217 1234 218
7276 8330 -260
6765 5329 743
7925 3611 -794
8103 6882 -985
579 2820 -333
3258 8426 -145
1464 1482 379
2617 4391 -624
3063 8842 763
979 1749 -194
2566 5614 596
5996 2198 -379
4118 6593 -631
8188 2678 113
7794 6999 286
8260 1345 368
8750 8963 242
6095 621 334
7821 1813 -38
3295 7394 -976
8886 8476 218
4608 788 -90
7204 2688 42
3612 5858 -713
8029 4911 -590
5572 2977 277
4672 3560 626
4839 3447 517
3982 3426 -430
3037 2263 -987
2084 7636 563
7433 3662 685
438 1613 244
7206 2363 617
2229 2684 -880
3312 1171 321
1991 4540 -382
624 5087 -955
8599 4607 -789
8376 2009 -178
7595 944 122
8547 7840 601
7877 5871 504
1942 8892 786
5935 948 161
4900 843 872
803 3632 836
1865 342 535
4382 7470 -893
8927 5342 -827
5993 4914 -346
3581 6987 481
2073 1991 342
5552 770 -440
5501 8842 -485
6664 5923 447
7231 459 257
1303 6659 -226
248 6238 -974
4866 7079 -93
8242 4304 -872
7726 5995 581
4360 1814 -660
700 4042 -667
6746 5938 -833
3778 3417 -203
2426 1 120
8044 4588 -425
1431 7244 278
469 839 -494
6753 1326 -361
6117 8142 -809
7681 1261 775
2430 590 -853
7096 5105 -292
8056 7 -661
8620 2656 -608
2039 7914 908
5631 5636 678
6317 6469 63
912 6558 775
4459 8256 712
9025 7378 877
1536 7362 -600
5250 1478 152
4008 880 667
3645 4822 803
8857 9006 -677
786 3211 199
3005 440 407
5839 2685 213
6708 2911 -221
2795 7878 64
4341 118 294
2254 4226 -961
679 8127 -195
3726 3798 -121
5782 6605 255
4864 7105 152
2553 5513 -265
6296 3631 -446
8301 1461 -342
7752 2193 214
4264 148 -72
3609 5045 304
5514 5759 -573
7025 2570 -846
7297 8952 191
2034 5004 -683
2025 8585 -808
6574 252 790
8521 1666 594
4832 5145 399
2752 5070 958
7468 2196 784
4748 8767 -866
489 1791 -895
3843 9034 -286
6096 6146 -362
42 821 901
1938 6146 -832
1468 2933 -200
1368 8855 193
1673 3833 323
2578 6587 -359
5853 6051 972
2369 9071 -458
6350 4146 583
1203 7877 597
8767 5128 807
6386 6688 -694
9014 1327 970
5387 1938 547
902 6858 613
45 5755 -773
5452 7097 -963
7094 5686 -85
8461 491 -940
2483 5489 -239
1517 6829 260
9028 9001 -44
4250 2725 879
6032 810 362
6283 6095 972
1489 6955 704
407 7623 -405
4229 959 -512
6328 9009 -18
5062 5392 965
1769 4382 -995
4474 647 -279
1210 8269 -252
6741 4040 435
7538 1801 -582
7263 333 870
7340 7626 527
773 379 -848
2804 5122 -170
2902 5050 539
7694 3403 997
7737 1726 496
6841 6475 996
2189 5435 -21
1105 7457 -346
1513 350 -198
1257 2530 -400
4937 6204 964
7083 2118 422
4122 7377 971
3072 177 428
3639 4520 -817
3791 7357 492
5722 1297 630
3821 4037 -914
645 3575 -72
4008 7861 136
4069 8102 -1000
606 270 -983
2685 837 945
8638 5199 998
1598 4577 -637
5877 1151 382
7222 3933 631
4837 4357 449
5321 8551 -122
6941 8492 285
4207 1453 -897
222 7957 -890
1423 8202 416
6012 7733 964
884 4836 -340
1630 5861 -201
3209 933 -307
3950 428 -620
661 1783 -482
5297 3111 -877
7140 6858 843
1791 6069 -238
7836 7166 -107
4990 2117 -234
7607 5806 -450
5674 6027 -800
1877 5431 32
8003 838 290
5809 6632 313
4060 4739 364
8559 6005 -906
3169 8171 983
8315 8696 358
792 8420 -217
1624 4994 -426
1022 5315 812
3739 4306 777
5566 2663 -738
796 624 -103
637 8953 747
2959 4475 143
7173 816 511
6282 8418 456
3114 680 -822
5281 5672 254
2276 3975 536
3743 7826 94
8133 4220 839
3879 3746 654
4693 6245 -325
630 2142 -315
759 7564 64
8080 5202 -347
322 1658 64
2390 7232 -154
2775 7215 -293
3467 1033 -431
2610 2031 389
5941 4403 187
3262 5151 -233
79 8139 927
2092 2018 372
3431 4529 714
1758 8718 -3
2931 2464 -117
1074 7129 -828
3488 6491 104
1542 7580 941
8472 2396 754
1051 3624 224
1842 3391 -785
3619 2444 -607
5460 6543 -223
6566 8223 212
2823 252 118
5228 1031 671
1902 1213 703
1931 5435 -967
3306 449 -305
5970 4361 -943
2165 228 -406
5956 8570 571
7887 683 -587
5102 634 927
235 6427 -276
298 492 572
8596 1072 -156
3031 6392 845
5384 6362 227
2271 2260 -95
4049 430 -660
5945 4478 -157
916 8664 585
6003 9120 -727
780 8921 -987
6060 7383 613
4162 5689 314
4297 9101 350
1621 2128 460
5510 8632 560
3627 837 612
4256 1644 295
6661 6018 707
4416 2289 -3
4539 8984 767
5779 6267 -413
7480 354 -528
8355 3936 -913
1884 8261 705
2986 4135 639
4653 989 381
8795 2789 -781
5129 7550 931
619 8506 -705
7378 6525 -402
4775 1994 -188
7469 3074 416
3897 1165 -910
3163 8212 728
4405 8470 -321
1323 8145 -404
1817 7767 714
2784 7509 -506
7610 954 246
4707 7096 -52
6053 3389 -302
8861 8782 -206
6268 5786 629
2744 7219 557
4589 327 331
251 4400 562
7030 5046 -710
8066 8488 551
4426 4923 -996
3312 2328 -182
7879 8660 868
4163 5527 308
8656 3144 103
4800 2650 170
8953 8216 716
2362 2835 -807
4461 2406 293
8282 5575 843
8702 2063 347
366 6446 81
8608 3033 -191
4453 4932 90
3999 963 462
9131 6749 -410
5573 8199 -868
6108 6638 985
2553 4948 -775
7220 5423 542
1345 671 -880
7531 7753 126
2775 245 -942
4400 6506 -350
4228 1018 -76
8858 2767 -465
8142 3515 102
8360 7455 -524
3119 4152 594
751 8725 -795
8906 8372 -455
3136 1426 -691
1547 190 -97
5592 1749 746
6569 2669 -569
1818 3269 857
3605 243 324
3596 4 -455
3499 3268 512
991 2269 -210
5748 4301 -712
7944 7792 568
8206 2416 -995
7943 5923 350
64 8555 -26
5329 855 -359
7038 2985 -909
7870 5364 -746
7074 7662 -880
7187 4162 -439
3949 6220 894
5641 1216 406
13 9073 694
8279 4179 623
4332 5166 806
6545 6549 -440
613 6340 -675
5290 5198 -161
1835 6251 710
3862 8167 514
2425 5609 976
4660 1811 -79
1379 2633 -983
286 3051 795
2514 7825 -300
2071 1174 -315
4804 4592 -339
5611 856 -71
4820 3974 -883
4826 7634 527
6769 4998 790
1733 794 458
6174 5894 -470
3807 657 371
8691 2472 75
1603 2314 -693
6357 1448 6
5895 2345 613
5104 3298 290
6268 939 433
6553 449 -636
4981 3301 104
2951 8298 -201
8900 1925 959
4909 295 522
8879 2773 374
8476 806 377
5352 1892 308
2250 395 555
4005 863 -204
5059 4393 445
3515 6719 -774
3158 8287 -311
1272 8545 -11
6686 5337 875
9118 5694 -593
1463 857 -728
3382 1336 972
1167 2765 -526
7460 8407 970
8361 7215 854
3699 324 -640
3299 794 -451
8967 7966 -1
8461 604 404
3713 3481 -136
1457 1269 766
4823 5824 301
4873 2696 -89
2374 3215 671
7311 5061 83
6230 7627 -166
1401 3149 -248
852 5669 -462
3605 8834 -188
1970 2677 -60
4347 2915 404
1856 3617 -765
5387 5793 880
2443 2844 -825
5215 7376 -866
7340 4725 52
8110 6173 -595
8114 3090 -860
8685 8449 -101
2206 3029 118
1502 6617 518
9131 3601 797
8167 5631 -201
7410 4567 -749
4840 7894 -315
8521 912 740
6865 7081 469
1586 7542 -700
4260 7757 802
7281 8838 167
1673 4725 523
1501 3043 598
5858 1235 62
4428 5196 579
8486 2076 575
1269 4804 -364
5245 3520 619
231 6708 78
5275 2783 357
2018 1605 -928
5443 8160 328
4097 6350 783
8926 4271 553
4077 7847 794
2721 117 -519
3852 6176 620
7432 2180 -480
7013 1487 -60
7727 8100 235
7933 1537 -246
4229 305 279
1555 634 -934
5400 7975 -546
8549 6633 285
7881 217 -483
3862 857 -126
224 4860 191
2572 5000 898
8043 4701 601
8643 1729 967
572 1504 -90
1163 4173 4
1922 2207 -279
7656 1044 22
1762 1365 525
5144 1749 -872
8931 2844 -566
7953 1286 -84
3282 3598 968
612 8251 166
3420 1475 -466
3785 1403 575
669 8630 929
7885 3490 268
793 1002 324
