17
979 800
633 442 825
561 454 676
106 779 851
405 534 -435
392 493 744
578 356 -917
19 721 296
330 849 -415
300 704 334
603 329 142
35 408 275
431 712 410
259 47 -812
288 146 -743
661 78 -563
138 750 977
410 91 -860
385 700 982
186 598 -508
550 562 741
397 657 -391
392 314 -999
431 434 -527
875 545 859
227 462 371
805 355 -440
746 163 966
50 553 -151
840 103 -1000
586 337 -737
554 691 -818
756 189 416
504 193 815
512 770 -556
66 735 -540
224 271 76
385 622 867
117 201 856
416 8 -55
833 414 -820
429 741 61
90 764 -807
625 486 -981
331 404 -574
847 783 795
6 726 -456
715 413 -84
151 114 323
568 668 144
272 599 -268
801 25 93
394 315 -10
165 118 -530
616 295 -97
531 661 -525
609 175 749
81 119 846
664 515 638
777 93 148
745 831 608
120 40 84
275 206 -919
381 561 259
651 598 -304
437 741 -322
365 245 -823
837 590 -637
852 309 578
678 363 -258
152 74 -715
31 273 -919
533 220 187
18 256 901
681 691 720
74 492 -673
167 653 923
487 310 -589
864 609 834
755 245 -268
508 609 527
185 453 -120
342 838 -114
252 491 -17
57 32 -29
457 208 178
845 387 238
592 561 97
5 712 -42
573 696 -727
727 311 -881
10 481 315
776 121 300
611 403 794
809 30 965
139 531 -567
255 25 -361
372 596 -388
396 563 353
835 329 -570
566 741 -86
323 543 150
109 702 905
858 668 -935
345 73 556
16 760 -180
108 708 -163
538 577 -537
717 783 -128
798 733 -376
229 267 -90
122 91 990
418 653 -539
219 748 -230
875 69 919
796 65 -867
495 143 321
663 177 640
610 501 830
247 833 747
50 271 -413
92 596 701
802 732 -66
227 24 398
316 144 719
619 378 -983
319 253 670
642 96 -319
616 508 -591
512 272 966
193 220 -194
386 666 677
875 627 355
289 803 469
750 297 -523
439 251 336
257 39 -265
858 198 345
670 501 269
706 288 554
794 782 -679
114 115 -973
489 259 -9
714 192 945
836 880
582 160 -821
280 761 113
106 766 496
540 468 -323
438 440 311
397 435 -577
616 12 134
362 515 662
198 299 -722
224 36 -56
112 102 -725
206 802 818
643 309 881
5 296 734
581 286 -41
141 704 304
92 177 -327
521 481 615
517 340 886
656 516 985
795 719 354
711 674 -117
415 414 77
737 381 -373
81 793 -407
621 4 37
172 394 -444
411 477 -97
64 582 -642
761 121 883
781 739 -540
418 283 255
650 74 -30
593 383 534
763 783 393
337 831 50
446 802 112
814 11 446
593 487 -810
331 745 875
308 348 -654
801 448 -104
753 203 -708
799 358 -749
452 240 -997
790 236 280
449 533 342
111 440 803
534 213 730
402 116 229
447 278 657
450 696 -117
505 270 154
793 316 531
364 539 -670
784 312 749
456 421 931
547 713 946
786 353 767
739 703 -939
98 120 -10
347 310 -86
309 654 707
703 831 720
563 817 376
324 91 -759
432 165 16
125 59 -421
489 166 150
385 5 -390
682 212 138
429 641 763
393 605 -80
235 318 -494
679 76 61
738 67 -779
39 102 -163
475 573 777
594 548 273
267 493 -436
828 725 -882
361 644 287
93 209 -493
61 76 35
834 188 311
425 143 -858
587 836 552
513 548 -41
243 233 -174
12 438 549
124 576 -207
402 181 962
290 543 -645
663 634 -938
603 517 -273
700 33 73
212 275 244
488 312 167
284 119 173
148 414 407
663 544 624
11 767 732
125 805 -993
459 708 442
796 232 -322
486 315 -386
295 522 -495
723 788 -438
418 651 192
780 299 634
113 735 146
120 722 -402
668 241 792
554 471 -110
737 812 143
200 153 1000
502 139 -73
351 698 -960
200 493 0
402 10 288
364 829 -991
509 96 758
198 347 -137
308 531 515
550 345 595
412 4 797
405 614 -79
836 408 372
60 559 -108
132 62 452
706 211 -978
78 265 355
536 163 748
699 199 -248
266 227 -88
25 543 -414
264 454 833
518 529 -110
445 449 -720
396 751 -80
558 96 -812
828 501 -986
385 28 105
400 537 -650
313 805 72
756 254 331
120 629 -989
85 713 99
95 396 -771
400 529 -933
124 111 579
153 383 -413
119 98 179
583 236 164
24 392 222
695 655 -122
828 518 791
636 120 -916
19 169 -271
242 612 561
340 427 -402
126 255 499
505 464 572
739 16 -191
386 573 976
382 235 -716
313 85 975
312 20 -190
283 550 934
631 793 268
727 315 113
803 680 -751
477 793 578
8 218 -20
102 218 -788
805 39 750
455 176 -492
814 45 673
171 398 322
411 821 345
189 705 -32
194 334 458
62 673 -879
363 295 236
277 341 92
747 526 484
363 59 -984
458 41 -880
735 97 276
799 12 612
810 401 863
198 342 -397
767 621 689
55 5 -941
308 565 -686
320 725 325
590 43 -328
496 88 248
673 649 -339
427 247 110
243 287 423
597 20 268
745 689 137
72 488 -639
654 522 -54
537 305 117
831 136 231
415 395 -785
693 216 492
274 805 -774
141 77 998
70 555 -916
783 374 161
151 125 64
368 782 -952
29 663 437
629 330 -405
735 136 2
3 768 -187
699 640 503
723 322 -977
8 322 696
461 513 -835
101 112 442
278 804 -354
835 480 -984
450 454 723
98 769 5
454 560 -661
372 115 -666
89 677 -254
126 159 786
106 737 -358
563 99 91
45 566 -195
561 668 -279
222 491 406
593 194 765
297 298 -92
296 730 890
520 751 -420
362 211 -706
613 733 -259
581 215 677
809 269 418
678 708 139
362 789 -262
4 520 -814
659 409 -521
644 125 -460
478 154 -421
550 17 -437
701 113 933
465 815 -292
592 521 982
702 444 784
646 96 685
252 424 -594
247 81 857
628 834 865
828 311 54
327 306 269
495 529 -375
249 57 -591
561 107 788
86 718 -914
135 486 -472
220 356 -626
560 300 -196
687 509 81
613 646 357
167 148 207
691 278 328
277 739 -480
365 95 -466
806 284 346
820 150 -153
286 573 -733
67 558 -123
419 474 -616
436 706 -480
98 53 -628
800 525 -809
578 491 -885
403 333 324
248 219 444
380 750 -363
303 544 -582
607 551 -656
657 792 988
380 80 -832
736 794 309
727 225 752
428 378 655
646 345 173
777 29 875
43 511 -324
75 99 521
266 710 578
399 255 524
805 246 -820
508 348 -436
512 236 754
114 41 64
722 704 304
224 396 305
226 786 204
220 239 -133
123 747 -437
129 813 979
135 73 -405
64 773 433
509 46 -57
743 154 408
82 705 400
291 182 398
802 339 -402
466 817 -594
166 105 723
641 174 -53
547 87 -174
13 268 515
54 836 955
292 645 436
209 38 299
719 482 -541
161 306 164
524 503 -583
543 367 -974
52 191 -424
486 167 517
315 247 285
677 471 -767
48 28 47
53 669 -822
217 415 682
606 638 -524
189 695 -895
810 298 -957
707 373 -298
5 147 -975
630 46 -182
630 379 -897
827 473 -573
485 532 510
288 470 933
425 776 827
479 697 -225
17 457 417
718 40 240
522 348 407
350 577 -429
640 729 263
32 244 -64
182 734 193
16 243 -378
348 612 400
806 693 136
411 833 -684
790 67 962
186 714 -749
230 494 772
451 701 -954
561 573 -549
598 752 460
724 265 -241
321 781 29
762 486 571
765 811 -490
443 280 -903
18 821 -150
252 63 -457
595 777 731
588 813 -742
123 780 -667
594 453 -327
54 633 -849
109 185 -168
220 463 -142
775 109 -486
238 538 905
574 593 600
532 129 -672
595 422 -332
322 793 -552
425 222 373
64 228 708
398 361 -425
751 804 -569
64 458 95
188 393 841
204 269 724
592 173 -899
63 430 -588
143 264 -727
221 269 555
260 210 612
421 200 -581
190 294 241
544 573 -182
184 17 -603
134 538 -36
357 589 675
279 665 443
119 201 -312
589 569 -24
781 317 -124
604 338 -369
409 275 432
197 435 -883
341 179 530
491 563 -495
807 518 -616
364 687 -769
555 423 668
783 88 -186
709 101 -679
812 527 -796
71 230 734
381 449 543
331 789 828
24 41 516
204 718 824
313 45 -468
768 813 139
168 604 715
326 184 696
388 511 -346
413 86 226
833 223 -852
470 115 -811
148 211 735
673 365 -827
648 810 -246
128 834 840
819 398 307
554 134 -124
298 575 -118
108 797 -752
327 309 410
192 726 -376
319 352 -328
691 722 -637
574 245 -691
249 220 -923
388 436 649
669 587 106
526 453 198
408 139 -259
327 646 137
810 369 -823
318 594 473
789 559 890
467 407 -856
526 198 929
440 261 -99
412 257 315
301 674 745
148 228 -484
126 670 -975
714 108 -835
656 2 -871
160 594 -100
598 326 -563
110 825 -442
568 438 -610
425 383 722
563 90 164
430 821 -774
520 361 -473
761 26 220
246 23 135
250 770 -303
116 740 602
676 221 434
459 678 74
352 175 653
29 446 101
102 671 -162
71 247 673
647 308 -266
585 459 682
797 46 -293
646 460 28
384 321 -929
481 180 -375
521 533 -643
184 771 916
725 428 -763
150 474 498
337 517 531
36 224 976
225 808 792
410 281 -607
85 222 -852
772 487 -835
321 337 -367
430 551 -745
757 756 -333
210 17 83
777 725 359
532 751 -952
570 642 -646
756 775 306
719 686 355
183 691 642
431 200 343
775 60 -311
545 382 884
293 389 276
114 124 181
389 486 666
208 658 -207
786 267 274
63 752 -647
334 235 732
707 835 -708
740 452 -245
347 343 478
529 417 -893
507 498 485
460 236 25
533 540 23
154 664 486
522 247 90
355 61 289
626 694 870
588 831 -659
780 237 374
480 709 -271
661 466 516
418 589 148
504 258 405
77 484 685
296 228 -894
85 729 -459
400 381 607
471 478 -933
454 271 -844
347 640 -844
340 336 431
555 810 -109
791 395 842
764 287 -268
193 188 -117
323 788 -603
743 12 589
743 570 983
166 10 -812
289 275 343
772 10 -526
101 443 398
42 468 43
797 310 0
275 92 -543
510 574 -800
726 36 366
429 791 -462
594 222 540
816 471 -704
611 788 204
479 788 -691
762 220 -389
395 63 -398
780 24 -826
642 313 476
452 222 943
291 518 -510
720 467 -344
43 358 -404
348 771 176
705 165 -136
509 299 -150
198 772 -117
444 156 -265
242 631 300
210 20 862
493 284 670
195 721 802
73 660 887
33 461 -505
598 158 -662
343 299 -875
8 518 -702
688 461 33
394 671 -988
780 252 92
784 25 -6
475 356 506
36 103 -469
809 810 701
723 154 546
498 718 265
390 322 -548
675 120 465
514 582 48
9 752 -329
611 565 -3
374 630 -659
499 583 392
197 49 -67
648 805 -58
688 459 -707
374 126 -579
290 39 -229
834 141 388
787 162 -518
805 212 -691
576 569 429
485 636 -393
194 657 681
197 211 -387
428 160 -416
714 784 55
746 756 -852
470 823 -174
607 164 -907
474 758 435
166 789 253
424 622 352
283 713 692
488 617 -223
147 658 482
309 600 125
80 19 -217
810 229 -709
647 187 517
758 444 249
142 444 -648
364 597 -44
384 481 955
725 785 -993
463 593 33
806 689 812
119 492 747
497 706 58
363 33 91
308 67 -297
99 679 -709
424 149 940
780 612 -984
608 247 904
483 617 -810
488 692 -656
755 286 -936
452 557 858
164 727 -14
325 828 -236
624 637 -472
15 30 633
757 755 841
229 365 -345
753 687 187
689 422 967
174 776 -238
360 447 -103
113 642 996
700 674 -665
322 342 -271
496 712 -521
827 158 -330
138 426 -17
490 187 -431
769 417 441
90 507 361
323 823 575
831 86 -621
372 789 440
434 379 786
435 1 850
9 804 82
121 787 -524
290 823 362
111 368 125
372 61 -17
177 561 -660
59 321 -588
418 31 -218
283 337 -465
41 344 823
446 814 -753
382 379 -187
804 236 -345
442 20 960
490 312 -699
15 104 602
36 90 -96
331 494 607
459 62 -15
175 81 867
805 559 -732
31 578 92
339 264 873
712 531 346
396 475 -887
483 626 415
357 726 -853
821 158 -216
728 46 600
494 300 -914
411 39 -68
611 772 -484
76 193 -137
708 645 -890
474 342 596
612 633 -283
38 635 224
614 292 -191
222 545 180
489 114 724
629 481 -581
357 389 -331
803 273 659
398 486 -530
664 342 -367
159 454 -887
458 86 483
750 364 -226
705 96 -391
599 216 -57
391 656 654
633 737 401
632 84 -281
597 149 146
326 195 217
428 753 -902
822 242 -237
617 140 933
61 525 563
196 573 -585
277 589 780
764 567 187
488 61 -396
787 234 -713
612 196 891
393 304 -753
440 59 -995
345 65 525
791 27 276
699 162 -816
446 230 -913
17 251 283
792 670 -140
235 648 -89
27 821 -697
778 562 489
713 54 -68
182 714 -647
187 475 282
627 420 -666
780 786 628
62 557 -391
470 268 429
590 724 -982
112 238 952
699 9 443
802 306 -75
537 822 -655
631 354 -553
339 528 758
793 477 406
85 225 444
446 362 752
245 183 -660
558 797 484
715 175 548
358 346 55
578 322 -236
372 426 890
485 525 659
465 181 716
655 753 -953
18 632 -946
4 321 -530
689 367 259
753 495 -915
307 620 216
116 577 264
68 536 858
655 378 161
524 182 319
800 538 504
218 775 -224
682 472 250
175 76 294
687 725 650
666 661 161
717 776 182
21 688 -713
618 103 -600
61 685 -210
79 486 -448
604 579 -508
679 140 -160
533 722 906
50 253 202
32 383 -157
229 63 -139
805 365 -199
526 292 476
264 175 -645
287 351 -523
770 164 456
793 151 715
356 664 100
131 207 544
744 116 -696
272 511 -205
162 257 -147
768 338 -906
262 686 -910
737 225 -357
498 272 754
636 510 -382
193 163 433
212 691 345
121 288 324
766 148 -210
271 139 216
472 141 -96
677 275 -942
546 445 -924
94 454 694
669 802 -71
522 361 -878
82 719 716
233 445 -384
720 530 -121
303 311 393
186 369 752
744 60 287
400 537 -821
132 447 -429
3 56 287
374 190 528
291 488 -663
102 141 350
768 539 205
753 771 -319
3 225 317
386 208 307
528 771 -154
70 743 -433
633 84 -484
18 735 161
560 692 109
348 831 79
646 254 -344
527 695 72
260 719 522
748 143 470
433 339 -177
594 81 -463
189 293 -97
766 139 668
148 106 356
118 62 704
834 753 63
689 460 -112
796 439 878
517 112 888
289 8 439
670 393 598
343 387 412
338 487 197
469 9 886
651 665 -830
481 580 -361
703 235 28
435 830 -435
447 811 827
564 142 -547
127 705 842
751 83 -21
774 137 766
51 76 -746
116 68 718
253 618 460
365 11 -21
779 789 -876
805 970
456 578 643
712 474 -741
735 291 213
244 429 423
582 104 -936
686 53 80
252 348 119
554 2 -868
572 203 678
398 90 -644
388 734 491
333 584 143
360 637 267
788 742 -321
423 4 -467
451 593 467
789 350 59
801 58 -95
19 500 779
266 40 171
531 347 418
606 102 -710
87 734 939
61 521 367
267 444 101
417 520 -646
175 597 412
305 555 -471
400 198 512
727 550 -735
103 384 -610
211 314 29
669 721 -573
133 67 902
578 301 -228
440 144 967
689 104 -595
49 766 -590
595 699 -108
310 400 844
83 215 -121
347 74 -629
749 439 903
792 225 -945
228 27 64
379 556 219
382 797 -608
539 126 976
774 325 195
303 346 -772
371 499 79
280 34 404
2 131 -99
626 759 434
68 288 -990
158 725 110
698 673 592
534 543 624
676 626 -930
369 801 366
103 291 -397
785 439 -534
633 532 -117
4 261 -197
179 694 404
237 209 -86
98 663 -922
549 550 536
672 18 834
770 674 -515
685 649 -872
665 249 381
493 281 -386
579 108 750
601 211 -858
101 588 -492
607 56 73
428 694 -811
552 594 488
626 638 277
455 191 -967
713 242 259
793 733 -864
162 694 -900
763 266 -800
522 78 201
673 577 -968
705 536 95
615 581 876
678 562 469
267 666 -574
251 182 -195
402 665 890
286 142 -975
746 207 -888
294 450 665
107 83 -433
169 45 -57
42 20 396
331 428 176
275 281 -610
663 247 889
63 450 345
138 530 72
438 188 -16
658 374 857
371 368 -731
657 376 46
60 757 905
538 320 660
227 166 0
478 718 639
112 251 -677
597 520 732
16 379 902
69 421 48
492 737 480
188 592 -725
280 711 669
504 206 -223
8 686 -339
362 677 139
234 106 -896
438 40 -91
219 650 -873
99 74 973
562 800 -45
541 196 -490
541 417 -244
218 554 -275
388 364 74
696 40 243
704 14 -466
143 277 42
680 410 741
479 449 501
108 520 9
674 474 317
417 267 151
414 744 434
216 463 -168
190 50 100
775 297 225
558 151 989
769 356 -775
757 192 666
298 117 -354
523 615 206
552 782 640
635 24 -741
125 218 406
256 583 -425
738 558 -287
383 108 -382
365 131 269
215 635 366
344 286 948
604 641 -756
675 625 533
261 278 -575
256 466 257
450 753 -669
650 203 552
433 382 -49
98 539 900
354 122 -109
300 672 333
488 564 306
32 523 233
430 237 -167
189 203 -783
13 240 -537
298 606 647
339 692 363
587 55 450
139 690 -135
505 785 -645
599 773 -12
39 654 -417
93 197 139
83 406 -670
267 494 -646
23 693 370
453 424 -913
497 72 -215
156 64 -478
580 159 856
184 553 -691
668 235 67
776 89 -722
670 185 553
122 457 -440
789 172 535
184 271 -262
364 675 -779
491 20 974
507 319 325
797 415 -952
765 354 921
669 637 978
440 531 387
387 45 691
94 314 -104
584 52 309
239 101 -393
23 415 -520
28 758 654
305 697 -284
317 117 992
53 30 818
691 531 -962
239 794 -269
324 518 -607
803 729 -711
171 747 -589
28 48 -970
109 467 -433
701 761 -665
366 757 901
548 1 3
189 271 465
477 655 250
64 459 593
531 211 283
765 384 264
597 697 475
699 797 536
48 241 625
187 627 -887
231 803 702
406 101 465
384 560 1
386 319 504
456 522 669
703 513 360
253 393 192
660 799 518
681 665 -293
217 768 410
50 38 -996
163 567 -889
336 670 -331
86 792 335
215 194 486
621 765 702
554 463 686
176 291 -66
383 739 -315
340 597 -350
566 87 -996
265 403 401
159 398 -375
795 752 -788
635 256 145
307 146 -734
543 681 -159
709 195 -190
60 210 303
445 759 21
439 3 -482
440 494 665
635 299 579
401 73 -536
252 406 -159
722 637 -937
345 582 1000
501 426 -842
656 644 179
85 452 157
96 657 147
431 792 -808
657 338 769
543 672 -486
755 594 -73
689 662 -538
521 696 -718
71 343 884
389 102 228
216 606 -522
588 365 -471
483 273 -177
218 95 383
272 114 724
203 318 906
277 503 958
72 407 151
530 72 221
563 70 -958
568 640 762
522 204 -208
306 214 -217
647 675 878
148 781 -62
410 102 -208
300 147 -312
545 413 872
501 326 -721
746 536 -86
228 679 492
493 488 492
752 585 545
255 533 -192
26 421 -49
482 399 132
592 373 37
99 553 107
321 232 740
208 195 -991
242 26 384
6 790 -352
91 219 -888
750 678 -621
792 412 -201
554 715 -887
545 168 -492
662 220 -848
243 778 291
752 572 -4
125 100 -138
805 617 598
549 61 49
394 229 -995
168 700 -307
778 729 602
29 85 411
562 682 -290
535 269 -319
312 261 593
690 588 -3
576 271 -617
511 27 -645
575 241 271
601 174 -265
335 766 -461
663 701 367
572 606 189
740 665 934
336 744 375
282 249 -687
699 224 -612
480 111 717
222 703 -939
170 227 580
144 555 607
192 254 -63
189 696 286
171 559 -495
601 647 -602
322 745 -753
37 626 979
368 99 102
750 522 45
202 318 -641
390 377 -156
299 704 -152
474 679 688
415 145 -732
439 183 -3
761 341 697
726 460 876
670 304 27
531 752 -690
293 524 -718
8 657 223
483 303 144
511 676 603
215 360 22
124 602 149
178 325 -249
86 182 -88
728 605 -870
290 655 -552
717 203 -900
725 21 901
151 45 724
673 428 -508
211 535 172
767 599 340
86 495 -169
312 789 951
523 290 736
567 401 356
222 358 -873
2 638 -515
82 224 257
94 189 157
108 559 -45
91 269 -453
182 279 474
346 369 -337
784 593 25
512 14 -186
777 628 -297
697 425 342
376 411 -361
174 29 858
662 365 -620
200 642 -111
804 178 658
546 551 550
244 78 721
607 680 -948
612 126 700
54 65 816
365 525 -295
479 293 -188
646 367 674
210 213 689
228 555 457
549 641 -485
144 9 469
220 225 -624
571 181 -742
263 431 738
720 770 -385
772 609 -225
612 265 613
486 779 -233
542 748 -856
362 181 259
780 295 -117
349 300 874
561 557 -104
690 255 -768
396 458 -926
524 554 528
243 333 -102
318 330 -209
757 596 -963
176 165 -384
5 490 -777
433 692 -180
667 363 -499
665 509 -34
571 529 102
552 612 -904
731 110 -656
352 577 520
162 634 -934
51 630 534
101 623 -654
312 179 430
387 779 -744
38 354 -17
652 651 677
83 524 309
329 425 -279
32 252 -780
626 784 755
622 77 898
494 93 367
189 377 957
183 163 352
213 682 377
801 67 291
345 795 -450
112 704 -171
766 205 849
215 8 778
422 26 154
716 427 279
474 662 535
202 248 258
690 236 -879
551 565 -134
150 439 -916
286 206 412
374 559 689
455 637 791
5 49 730
650 78 744
8 462 664
439 382 779
206 244 255
552 336 -697
569 612 832
56 189 -351
126 453 923
13 96 700
364 582 681
132 74 771
510 222 510
344 314 570
753 652 -19
692 604 610
567 558 -464
78 582 682
210 516 -203
273 120 254
182 689 -535
131 402 506
239 356 387
393 327 -242
118 692 -929
723 779 -208
389 296 -562
131 598 344
115 462 -819
28 605 -322
253 188 442
644 626 237
777 325 -976
593 328 -818
639 390 513
646 148 446
58 22 -695
162 122 -99
746 5 -903
497 696 430
519 726 233
695 559 713
630 350 -689
447 408 577
204 479 -249
139 42 -780
575 243 477
700 233 999
92 302 668
723 545 139
474 652 -871
584 469 -397
201 120 -44
290 39 605
590 472 -587
732 760 158
793 413 -263
769 610 339
276 692 221
560 43 69
446 447 393
708 399 388
706 716 231
650 572 89
727 305 656
614 630 649
291 403 17
708 96 230
417 477 -839
383 576 814
690 512 981
129 794 -387
70 48 146
178 487 586
299 692 108
439 208 -903
387 726 143
543 213 -295
543 29 300
178 384 -150
106 663 -546
86 746 -237
374 773 -751
228 183 262
449 543 147
720 378 -938
683 234 -964
646 281 775
344 215 106
94 123 945
582 455 -138
616 14 -996
132 651 613
41 701 -547
193 529 -307
140 757 -367
214 783 -332
235 508 -797
649 677 -821
442 351 -940
102 763 483
292 772 -802
733 168 -48
205 589 -388
390 230 814
501 226 566
1 726 469
465 358 -621
363 167 51
256 17 -579
54 241 560
196 292 -436
84 379 -465
380 620 -229
272 547 -319
79 131 -105
515 646 531
203 24 -950
78 738 137
648 764 -296
667 36 106
711 8 809
735 508 -573
244 390 -573
243 466 267
617 384 -638
390 284 -933
211 401 250
526 253 -302
133 285 458
188 161 861
552 551 -119
591 293 82
515 635 -979
721 617 727
219 82 794
788 449 266
467 729 -565
181 97 -362
286 783 982
184 651 -941
502 688 -202
142 165 479
515 201 553
307 133 18
447 514 -828
78 216 -933
535 19 957
226 97 -640
282 466 224
239 155 859
441 353 -527
281 749 441
28 203 -595
677 612 48
249 670 -91
160 11 351
117 577 767
574 263 828
252 2 -800
510 155 -367
389 543 661
22 34 268
741 794 -62
591 778 914
795 805 24
468 8 -266
785 529 -332
674 81 316
626 645 -445
330 401 -746
260 302 -121
183 258 194
354 476 786
288 364 -728
559 739 743
105 620 233
203 220 -242
762 403 993
217 793 -307
625 17 -12
285 160 872
343 747 769
674 495 227
675 640 289
272 568 457
212 458 86
431 568 423
585 105 293
7 22 -189
56 97 714
162 429 321
520 373 16
99 259 794
326 774 28
638 165 904
462 531 984
271 465 -784
65 728 -861
84 674 717
794 517 -241
270 695 271
31 536 219
414 399 793
694 106 835
626 472 -650
406 501 -780
152 418 -498
51 284 538
738 324 -167
368 282 -918
673 329 803
141 699 932
476 595 -864
353 110 -441
350 354 -277
261 661 -462
273 394 -38
232 487 656
678 178 -825
580 301 -860
723 250 721
384 553 -368
431 162 401
445 149 -313
721 9 637
98 70 708
177 544 -149
649 14 503
525 139 837
462 586 -93
273 643 -244
43 547 654
314 444 -272
332 123 451
766 599 472
436 426 958
580 214 249
314 416 -623
16 696 276
309 428 512
762 687 -104
626 98 -964
3 802 391
753 197 305
179 485 665
543 140 329
322 255 -817
279 754 -13
251 208 591
565 377 499
413 55 -526
727 596 804
372 494 -998
398 250 918
558 460 427
718 375 -736
706 484 -592
165 507 987
575 400 -911
137 269 -930
675 749 656
545 794 948
513 133 -737
167 599 992
509 666 904
272 380 176
517 492 336
459 449 -266
92 668 672
655 518 -494
347 472 537
188 768 -869
798 284 618
452 614 213
614 307 -46
170 397 -878
805 383 -431
530 721 -477
288 9 828
525 580 -415
111 484 786
523 39 116
20 358 918
334 722 193
151 182 -321
415 40 416
140 476 684
317 411 53
37 386 20
431 397 -308
751 740 -766
477 374 961
25 745 121
3 550 -728
51 312 402
535 562 -558
66 606 862
403 736 -287
591 536 10
163 232 -235
38 565 650
496 74 305
250 351 -785
478 41 621
186 679 -324
83 369 918
591 357 -674
354 605 385
5 270 -492
54 704 -492
750 323 -62
314 146 -445
541 633 -476
584 360 194
374 65 -794
514 591 222
224 51 869
541 429 876
277 281 -135
350 82 964
228 230 -111
138 637 125
459 535 680
670 348 -980
552 393 -607
91 230 819
452 99 -30
275 442 423
757 26 -922
651 605 633
376 31 591
535 451 677
658 746 524
203 261 -874
501 497 977
91 176 -99
506 99 -173
662 567 402
70 348 -224
711 723 337
479 5 -507
273 150 -678
528 268 -597
693 91 692
300 309 942
318 425 -985
785 243 44
192 802 976
31 74 96
130 580 284
742 147 716
582 316 -672
51 451 852
734 669 -278
228 608 -506
686 338 157
350 652 -716
204 675 -197
637 205 605
239 644 -534
651 481 -202
337 761 -228
574 265 -82
219 229 426
410 235 246
501 366 -936
713 309 -144
675 733 -440
455 213 -476
522 434 -851
371 61 -810
333 7 147
415 168 953
576 411 301
200 23 -472
85 46 -780
254 233 998
202 591 -885
623 322 -706
525 760 137
500 383 -836
198 429 6
419 734 780
430 793 995
223 273 -924
708 532 682
282 72 -754
200 106 -798
584 393 93
416 381 -739
514 614 -127
393 173 475
531 380 -292
402 67 968
194 641 -379
771 135 -436
111 423 17
265 308 567
185 95 388
335 536 600
334 699 -445
313 354 -736
144 338 -194
670 97 -466
424 718 -996
758 510 971
707 327 442
715 316 -135
385 434 -301
762 454 830
714 213 -520
446 305 355
627 329 -850
716 226 509
380 83 354
454 508 982
790 589 521
623 125 -534
49 770 218
66 281 -337
233 432 594
493 521 722
307 168 573
466 71 -364
208 240 -60
628 132 -27
340 620 -534
590 91 -99
226 566 837
726 709 441
631 322 -448
574 529 -129
559 735 -648
90 270 -991
789 231 -661
487 4 19
275 391 156
712 103 774
204 730 -217
596 450 873
558 288 -830
311 497 13
277 365 -782
482 24 412
519 288 442
541 280 814
543 494 412
276 529 -513
498 273 556
223 245 518
320 760 703
221 223 -518
709 397 -198
691 496 91
211 680 261
438 102 930
262 419 687
262 706 761
653 577 -607
6 694 -968
741 188 -672
635 83 56
340 527 -923
662 52 -461
710 253 -435
213 803 363
456 383 309
54 179 -952
313 278 -167
674 283 577
440 311 86
678 428 -766
672 400 -71
205 134 401
298 701 171
316 562 965
709 211 -404
532 657 -537
332 535 592
295 335 992
587 771 -655
583 34 -799
555 584 981
98 175 23
458 529 -600
134 735 696
267 418 -848
52 522 780
641 133 866
271 401 -889
335 267 479
243 433 -667
655 442 302
631 558 540
703 178 -214
514 538 -494
133 353 516
153 110 -365
22 78 -402
603 550 -907
948 878
189 885 -327
684 695 388
858 275 497
730 760 -411
589 24 440
227 764 -512
132 201 -467
947 801 -111
826 93 721
164 857 -344
32 947 567
892 513 -875
549 330 -334
921 569 -534
505 242 113
434 726 -696
10 809 -946
361 565 -82
369 63 691
553 796 -144
432 497 -789
785 517 807
916 248 179
919 365 -928
277 528 195
348 805 104
847 466 250
305 288 592
846 75 688
591 804 -61
183 251 -376
404 535 505
805 706 -700
806 189 145
151 147 963
834 281 -294
548 902 640
247 141 -258
37 656 48
616 779 -558
935 248 -151
674 179 -338
693 916 773
597 838 -545
545 395 -370
864 557 -393
470 38 138
439 176 698
275 662 497
287 577 77
396 749 -91
100 251 -531
409 777 631
28 29 495
544 360 677
666 213 841
747 168 -263
328 884 966
613 231 998
298 891 -982
465 161 333
676 694 611
111 13 -784
755 334 912
901 760 -684
376 330 -863
328 45 906
648 352 -108
229 113 855
876 543 -21
65 771 135
512 306 -242
719 911 487
235 784 59
449 665 539
185 220 -97
436 828 -185
881 273 784
584 342 -555
712 882 -965
730 703 -848
836 439 921
523 776 -378
101 328 -813
133 271 837
152 780 875
30 904 924
227 736 -934
734 68 -627
142 690 -46
143 445 853
395 918 -80
618 650 110
859 305 -613
67 884 507
343 727 491
249 762 -271
282 642 -467
854 352 108
516 351 363
833 333 -707
447 54 -563
936 481 182
727 586 914
247 375 -256
591 905 -468
381 845 831
926 311 337
435 496 417
376 30 471
41 924 -989
577 625 -565
257 648 154
845 133 793
225 84 -695
366 307 451
221 320 -956
257 554 -680
179 397 878
112 195 -217
815 708 500
835 879 -490
345 452 447
796 257 315
722 540 62
870 337 475
933 298 -12
626 365 569
467 596 -506
532 440 -217
173 918 -407
489 360 -790
511 297 -625
946 196 827
892 422 57
673 297 -10
282 873 -12
349 498 877
460 291 -41
331 187 623
194 913 909
886 542 -488
354 864 706
765 175 -583
640 232 -195
489 620 -441
770 71 -142
396 368 -742
196 888 -611
662 454 515
328 933 976
712 367 869
189 738 -788
136 575 -39
244 128 -405
300 685 -934
457 466 -218
901 286 611
880 257 360
474 926 -976
