16
875 1712
271 309 357
872 285 636
569 404 697
42 601 51
206 17 45
174 318 415
917 492 408
857 638 466
366 574 763
429 431 410
218 315 624
17 876 775
753 3 109
325 205 948
314 868 513
120 509 681
190 831 736
526 101 167
591 433 770
301 407 650
332 206 500
557 904 437
873 787 779
657 157 358
801 404 151
729 743 937
204 693 848
617 607 186
866 51 50
114 197 550
186 788 716
714 322 152
268 656 861
12 63 847
790 108 645
917 298 400
671 364 722
630 474 526
394 60 486
466 528 912
898 628 448
77 384 303
413 541 654
79 826 631
719 223 185
522 286 219
262 751 551
325 846 183
859 675 266
106 701 228
6 115 574
434 382 786
141 186 448
53 360 206
812 719 791
56 622 311
736 704 918
661 401 611
10 864 58
338 299 401
750 830 551
120 320 62
453 627 59
157 647 8
876 516 529
310 29 201
454 10 989
920 587 527
428 342 496
687 552 312
328 720 330
892 124 103
388 521 426
812 112 495
545 572 543
756 646 946
895 734 695
132 568 905
237 430 303
370 499 26
719 463 219
877 354 242
801 238 321
614 455 463
621 825 221
691 71 611
812 377 336
419 727 213
662 914 16
606 278 285
332 923 147
15 440 162
254 197 868
102 233 869
799 506 779
419 732 560
260 666 743
207 776 589
205 220 589
159 372 317
697 465 403
65 388 766
274 752 664
136 835 817
138 454 464
441 759 1
315 408 528
732 816 405
268 747 389
54 653 114
161 921 961
73 374 670
123 127 893
879 828 821
193 167 126
672 394 531
661 856 375
339 899 886
91 812 55
790 501 184
410 531 882
797 383 987
537 731 572
122 333 316
558 379 129
153 207 286
359 621 693
776 123 508
501 704 396
111 578 626
260 103 236
796 327 766
43 268 919
556 533 424
803 303 312
435 588 240
486 455 634
248 619 894
734 602 32
240 404 53
806 708 802
88 721 834
914 45 571
909 199 533
710 404 503
83 743 38
513 139 73
48 64 748
920 295 90
139 298 172
360 354 548
838 756 737
471 154 172
531 895 372
374 350 559
200 820 290
71 14 231
96 169 395
784 139 80
793 788 47
9 909 173
857 168 528
474 698 170
817 516 130
217 419 213
525 630 133
509 109 259
655 416 99
379 91 843
709 308 176
772 208 653
889 427 763
480 654 452
120 325 404
215 461 151
83 355 851
426 78 222
626 500 157
479 90 997
304 414 962
183 371 355
244 180 44
602 768 177
752 66 267
805 138 467
280 189 638
336 778 651
476 183 966
526 527 813
78 402 425
390 394 1000
853 128 915
351 483 312
779 560 364
669 620 569
529 763 264
549 206 612
711 126 241
330 197 532
624 552 123
338 559 780
826 352 909
716 511 198
380 169 476
535 499 323
102 562 956
486 664 515
157 491 36
159 496 231
479 423 235
899 191 485
72 82 442
643 482 589
155 653 120
238 585 311
669 217 363
529 795 467
902 179 409
542 455 574
157 279 726
796 626 781
467 375 266
526 509 556
233 321 173
622 537 432
359 298 697
394 817 288
628 166 781
86 409 433
588 410 421
18 435 454
47 754 208
672 682 348
520 157 939
220 79 579
775 756 461
193 508 572
305 809 111
908 556 300
70 357 645
224 817 107
285 871 422
352 918 352
393 3 59
227 200 539
63 191 549
836 353 1000
221 749 587
120 591 506
485 915 683
670 270 23
486 237 391
752 904 135
899 510 430
681 112 533
202 530 614
239 913 245
620 616 856
373 642 798
713 271 269
772 322 853
9 259 599
92 772 289
791 198 173
44 539 632
708 314 366
469 378 852
210 49 17
71 908 230
463 300 268
163 654 236
450 220 134
69 52 455
237 130 534
911 622 460
308 886 794
807 66 68
145 465 380
367 213 899
47 656 567
296 831 212
24 169 921
47 807 55
720 602 72
237 811 751
182 59 209
866 322 915
818 455 837
690 22 691
481 737 535
513 196 35
515 693 813
78 13 551
583 82 809
169 114 885
820 497 50
687 570 757
678 635 190
178 251 416
682 387 186
241 550 890
90 625 436
484 58 276
522 654 834
735 219 407
787 453 284
248 608 91
381 911 388
88 595 672
308 382 827
642 10 790
24 710 575
403 509 627
687 883 462
164 758 69
57 89 203
325 108 589
200 681 146
817 118 554
153 853 232
642 287 39
732 274 235
239 804 435
662 239 934
243 523 324
215 910 582
363 230 357
856 731 787
849 676 244
1 741 961
736 130 865
746 897 749
673 578 880
210 353 184
498 844 570
536 849 329
899 365 300
181 19 543
751 139 542
415 116 454
389 627 293
216 853 749
540 908 147
19 229 821
47 641 240
407 726 629
241 886 161
853 749 289
454 855 20
184 860 573
783 381 426
250 229 902
784 631 71
570 756 785
586 915 883
126 319 10
569 454 783
808 832 973
419 921 562
818 614 852
768 710 904
790 483 880
58 456 171
254 61 834
237 236 881
810 515 174
375 798 163
185 217 916
154 722 311
180 462 658
454 79 359
452 598 661
601 297 802
903 856 340
358 547 191
309 916 8
139 105 203
206 748 780
278 39 529
282 905 460
611 546 34
102 771 998
183 720 144
724 438 715
570 305 252
721 536 360
36 20 651
395 382 868
172 243 38
918 351 131
715 647 120
739 330 614
166 374 118
445 502 26
136 264 461
590 431 57
260 191 742
716 178 699
8 169 157
93 387 266
14 707 582
159 107 872
69 704 373
267 187 542
811 29 974
186 291 214
494 246 762
46 900 939
133 847 43
348 514 190
43 727 556
32 512 831
508 919 412
534 736 180
116 885 393
171 642 278
488 558 193
628 251 724
601 247 284
138 907 753
288 94 143
422 286 11
380 553 726
257 350 605
1 214 432
425 403 915
860 499 637
777 874 48
171 435 854
81 420 560
781 603 240
724 646 921
181 267 726
876 807 683
169 89 964
563 904 172
338 748 266
352 852 210
639 236 800
89 11 285
441 689 814
274 842 602
570 100 513
82 876 84
699 217 302
278 18 335
396 250 42
666 680 697
711 195 266
139 356 569
197 811 465
793 735 20
699 920 22
891 101 488
64 583 500
757 650 794
146 114 439
476 34 998
44 154 508
644 793 267
678 517 541
826 714 794
890 831 899
715 919 726
52 418 473
580 206 45
544 689 326
491 819 818
604 584 10
359 794 853
683 445 460
343 517 378
611 298 686
300 395 145
911 255 157
595 578 70
438 43 242
243 408 465
588 114 365
37 422 131
567 663 813
767 308 313
589 424 934
292 15 292
388 179 793
291 836 840
343 143 893
556 685 544
5 304 728
425 913 571
522 306 327
93 361 288
153 852 284
822 443 676
858 599 786
428 610 743
666 190 742
324 263 159
14 424 12
821 103 788
546 774 30
4 607 561
262 577 605
798 694 466
58 274 956
667 524 417
536 798 46
131 418 849
774 19 49
611 779 541
600 640 41
142 920 964
261 410 312
259 669 882
895 913 758
727 244 450
88 254 348
332 854 177
914 305 357
524 736 971
784 558 266
792 857 974
314 442 949
148 898 512
186 614 419
2 573 659
839 617 277
811 145 140
900 8 98
601 919 52
411 316 961
219 429 559
103 493 830
564 732 410
557 13 632
727 721 610
91 112 365
823 72 725
142 731 206
668 61 56
57 866 191
96 807 384
847 381 676
10 165 504
654 78 315
664 447 320
718 579 265
196 166 337
694 702 210
245 279 625
116 127 594
383 110 609
829 363 685
787 866 478
807 63 375
42 226 21
674 604 940
692 733 166
529 718 270
765 101 731
612 900 270
732 174 377
129 543 853
279 454 737
864 888 237
539 3 921
794 97 641
336 359 545
43 449 33
666 325 725
154 175 731
676 101 8
156 608 68
564 131 493
704 402 775
649 126 633
658 224 241
699 503 245
495 316 899
202 811 369
653 460 425
420 96 925
912 436 46
359 71 289
246 220 403
600 210 641
670 49 645
20 137 96
539 253 389
85 749 292
166 6 50
366 385 373
132 148 830
311 102 983
251 886 782
709 241 617
141 595 579
134 250 320
836 141 508
173 138 925
110 817 920
406 463 156
886 302 428
264 128 425
390 450 60
193 600 683
264 255 180
701 860 749
533 343 66
12 278 391
551 439 324
188 270 113
600 164 982
828 895 414
543 724 497
598 767 834
730 165 230
633 320 779
303 349 43
526 128 110
58 259 783
669 549 16
423 505 292
546 593 228
809 306 790
155 322 430
139 662 53
345 105 128
792 750 657
150 820 146
41 12 423
363 276 409
509 579 7
839 661 15
908 922 538
47 391 122
761 857 805
907 88 921
14 346 714
777 441 477
886 470 16
362 139 632
317 443 183
441 479 641
506 915 700
814 836 606
634 922 428
339 850 878
570 105 4
550 481 81
857 239 620
392 443 980
560 340 455
876 318 251
901 433 621
341 499 683
535 392 207
704 222 192
672 96 843
851 272 655
626 767 822
879 425 286
30 897 846
173 640 195
636 191 656
511 401 698
256 673 408
614 254 452
164 843 111
307 40 345
832 16 570
75 223 75
429 289 609
527 385 223
738 553 620
613 217 955
865 201 985
109 319 688
920 114 471
561 351 487
268 127 409
263 281 794
149 750 312
128 880 514
456 390 671
125 292 816
207 270 891
753 198 724
849 532 472
923 529 314
33 584 38
755 849 97
98 855 951
533 260 315
253 14 707
835 48 570
702 532 234
43 596 215
728 660 221
796 873 558
30 807 745
422 564 687
718 630 607
420 73 237
186 503 121
505 543 616
909 220 698
475 362 415
250 373 167
901 524 75
540 140 114
819 804 63
279 886 904
834 573 352
77 572 679
464 66 762
394 691 409
262 474 980
529 837 71
771 74 362
913 391 750
591 12 773
497 523 75
920 333 513
616 736 570
796 75 682
779 770 204
399 700 498
401 714 502
649 37 311
55 236 345
771 276 975
540 447 429
445 555 995
316 646 79
256 112 592
333 236 231
836 183 513
186 546 697
81 623 282
751 203 711
501 432 247
655 822 946
769 115 668
559 404 550
179 503 600
699 339 674
608 488 465
296 572 772
493 117 847
44 229 225
301 460 574
865 765 740
591 802 180
698 497 991
906 330 492
168 739 481
840 210 523
700 386 716
633 649 733
600 446 356
435 896 231
917 703 461
175 804 753
196 320 108
648 571 263
806 514 55
349 682 545
457 291 133
351 600 954
797 30 136
906 619 97
644 908 67
234 742 250
612 264 55
630 59 993
146 529 362
89 607 104
675 467 686
702 97 655
605 131 447
184 825 275
862 427 31
579 757 823
192 639 114
68 846 942
378 214 607
370 689 613
307 800 277
423 487 794
424 188 565
725 201 837
196 607 124
377 36 282
884 829 798
825 597 37
827 679 407
707 672 472
755 872 416
603 461 579
603 629 926
766 798 851
705 562 582
858 674 687
491 479 454
838 345 203
793 732 94
171 43 614
778 145 960
90 454 962
377 590 853
203 521 703
336 360 312
240 616 675
457 474 55
510 680 409
101 225 290
671 699 689
562 511 554
775 48 116
791 409 174
392 733 956
338 700 191
646 136 156
97 778 123
575 285 469
489 37 284
533 650 300
454 364 354
172 50 878
536 349 145
330 617 190
798 50 368
250 590 58
423 294 430
313 902 372
517 437 101
793 659 623
273 381 818
128 557 551
431 342 155
760 74 233
529 744 892
544 53 545
261 898 147
588 798 802
408 914 604
138 76 665
452 368 877
745 86 783
899 921 847
519 569 668
694 596 148
670 902 531
860 729 794
912 52 554
872 772 60
384 312 607
76 795 75
90 744 360
384 166 593
773 662 824
402 460 506
407 292 982
285 574 293
107 499 458
107 606 567
656 87 280
676 355 257
238 831 190
829 643 63
539 394 430
857 332 621
149 206 946
726 574 827
493 752 899
288 230 127
360 644 755
3 712 315
250 554 822
228 514 321
517 752 36
587 231 93
17 316 177
1 582 707
362 397 199
106 30 516
611 829 954
397 425 81
319 714 492
455 702 140
41 113 605
197 641 781
722 717 34
184 265 351
3 827 406
578 896 35
53 136 701
569 365 463
852 726 740
415 9 152
228 753 798
127 125 81
151 714 979
111 181 344
355 113 30
253 374 261
60 564 803
2 617 100
808 760 605
724 251 531
5 151 347
54 733 641
70 174 202
749 836 669
571 696 984
415 228 271
166 906 427
409 231 202
461 400 843
199 414 95
255 198 527
530 548 638
406 189 329
205 409 556
304 73 529
303 7 867
483 812 972
494 139 377
641 898 183
371 706 331
737 758 540
460 515 91
662 543 27
268 4 202
354 864 627
581 50 59
88 908 687
579 284 311
812 882 255
42 549 717
385 426 293
319 841 293
759 440 421
281 679 999
181 709 430
689 878 826
777 176 231
455 782 299
220 281 193
601 470 67
39 332 716
140 609 54
713 742 386
718 537 92
369 272 158
908 861 48
512 396 377
127 456 921
418 706 946
759 78 513
143 321 380
597 412 247
168 479 715
446 755 746
774 681 426
222 304 876
233 248 776
118 725 708
762 520 662
682 553 200
117 253 125
101 158 691
452 325 409
514 30 458
327 557 915
885 205 360
736 222 749
621 640 668
84 168 643
101 767 460
760 561 788
713 806 239
910 600 208
505 224 981
214 521 492
785 598 806
519 709 295
361 583 710
891 75 320
294 546 300
687 514 38
469 451 415
105 97 474
834 832 57
813 412 610
483 168 918
414 843 541
83 214 988
549 621 575
398 184 996
280 189 919
114 622 367
562 839 662
374 446 939
725 229 711
188 23 295
758 171 356
92 890 208
880 87 502
337 277 582
444 759 707
447 299 173
108 623 501
492 106 992
587 589 979
816 54 730
636 212 254
703 869 814
763 793 523
301 154 164
388 325 306
437 63 7
233 107 763
510 557 5
826 851 214
302 601 220
366 902 463
654 414 823
907 260 525
485 756 810
624 298 757
443 779 232
504 386 342
466 522 384
898 679 994
727 330 267
730 562 840
413 348 274
392 686 659
167 765 231
217 830 424
246 828 101
4 798 549
95 266 420
196 742 675
697 633 571
566 51 893
684 673 960
195 755 299
239 8 52
236 169 158
441 684 546
722 145 299
539 324 582
398 24 184
204 421 800
615 9 892
278 775 266
834 223 400
473 601 443
174 566 393
599 343 638
21 155 142
414 269 47
742 453 442
653 457 999
491 166 679
898 436 676
566 128 514
622 457 560
846 109 721
643 741 293
709 245 182
696 540 776
179 699 634
655 121 418
628 219 896
869 827 167
270 641 419
256 350 705
576 406 534
669 705 765
356 900 492
782 71 789
477 524 189
431 486 884
457 193 280
924 139 597
446 143 630
663 447 375
430 921 2
728 786 151
177 511 225
400 784 910
513 297 214
324 844 161
818 47 671
646 856 433
774 667 913
777 850 296
553 723 352
68 887 290
134 145 359
31 598 320
478 539 341
593 30 976
727 878 243
696 882 115
615 120 319
164 545 1000
163 236 147
534 112 402
147 819 467
370 830 682
284 743 6
920 95 317
580 905 582
716 37 649
644 91 390
200 904 929
456 720 594
373 109 73
226 842 733
249 209 29
667 68 231
14 151 322
588 594 293
133 789 986
254 783 412
58 698 794
390 683 439
840 893 825
484 871 638
312 6 570
400 279 952
814 423 726
149 193 754
815 228 46
798 473 406
243 101 556
587 89 287
585 653 899
355 15 66
791 561 566
624 448 300
89 81 771
381 904 838
807 275 218
916 371 275
183 485 998
574 295 908
441 624 560
691 305 726
349 759 199
507 245 124
106 642 479
432 622 963
547 873 218
817 282 187
438 351 291
703 215 164
829 705 976
313 726 684
651 849 280
786 222 347
147 628 136
660 707 112
83 370 85
251 87 40
428 849 4
667 872 735
16 323 200
571 92 701
815 712 706
768 788 471
740 690 394
375 374 438
721 305 86
418 570 958
66 709 824
623 226 947
676 780 125
255 656 98
538 413 39
690 794 595
645 55 348
233 704 777
830 524 938
838 730 131
879 643 783
813 413 345
900 739 820
741 802 769
586 542 715
754 864 647
228 80 92
36 851 299
879 583 353
837 551 513
345 810 622
818 593 514
478 388 229
495 752 417
93 495 494
2 846 23
435 45 893
602 856 261
126 262 419
740 244 120
824 774 582
18 777 231
770 796 103
218 706 103
857 491 712
862 407 116
226 809 546
58 772 841
478 109 723
316 245 323
906 1893
22 896 576
488 699 271
357 142 535
297 508 805
590 256 831
563 379 621
9 256 877
676 351 380
846 80 53
371 890 712
155 639 892
535 461 607
406 263 774
315 678 897
787 176 498
490 560 251
218 498 393
683 167 752
101 99 523
610 279 108
716 369 53
603 337 71
631 889 31
605 286 107
297 886 278
47 294 341
782 805 538
74 901 787
624 286 797
764 866 235
170 468 159
252 229 765
139 653 127
840 792 477
712 123 66
241 186 475
201 808 226
128 631 613
557 711 631
270 63 193
257 209 443
479 778 615
779 14 321
46 805 907
904 401 338
628 886 369
254 844 389
868 514 680
832 675 533
516 172 663
833 589 642
250 292 820
445 56 684
97 33 447
765 782 174
120 381 822
301 386 682
52 713 185
173 22 320
24 155 293
687 576 961
428 200 860
415 699 667
367 452 880
209 894 35
20 845 727
412 298 350
176 516 574
11 857 930
838 751 461
347 195 321
315 119 106
318 204 979
109 827 959
134 691 905
235 449 604
904 81 185
335 367 14
722 312 688
875 636 199
807 583 328
322 324 799
620 379 721
465 104 446
480 160 485
689 743 267
522 79 528
707 237 679
628 836 400
538 57 238
240 109 209
522 162 460
476 524 41
507 16 732
104 505 104
836 430 375
689 129 545
227 613 110
379 836 953
651 489 766
74 236 579
448 609 704
41 420 790
633 856 493
623 890 859
717 131 634
72 132 366
207 250 502
225 218 747
24 733 519
6 744 579
705 856 862
207 189 137
820 598 829
215 361 288
867 709 908
538 206 99
585 350 983
404 37 160
302 336 660
135 715 374
777 810 621
814 412 524
651 264 335
438 84 651
411 226 664
473 523 884
872 462 18
127 349 210
82 400 616
316 545 38
725 339 597
818 441 299
341 514 774
578 174 27
582 50 861
815 493 239
833 104 249
498 758 359
847 718 150
497 109 116
409 513 877
276 550 283
141 331 964
673 238 568
6 265 481
220 276 202
664 65 748
224 320 881
711 637 502
496 509 491
263 740 435
385 649 6
282 818 966
805 65 740
124 802 114
277 628 452
456 707 182
865 600 9
565 100 66
761 446 723
391 394 555
115 582 612
554 624 412
682 506 27
818 449 192
459 582 666
692 108 793
697 736 381
239 606 360
514 672 708
111 846 847
33 716 768
600 814 80
352 9 163
366 409 192
198 652 206
674 528 445
217 471 235
775 60 788
897 246 514
871 112 797
546 620 937
820 601 746
290 264 33
620 267 845
391 182 633
420 775 44
752 723 63
704 226 389
60 396 361
767 162 961
736 178 764
425 791 969
306 763 805
493 899 756
131 312 46
273 134 929
603 248 628
123 505 538
142 535 696
733 630 226
239 430 423
720 599 928
513 664 153
897 382 694
450 568 882
83 596 939
841 43 261
228 27 928
481 752 394
486 575 945
195 39 708
715 652 998
179 514 715
602 715 763
453 156 640
624 427 601
551 776 589
90 621 180
646 778 483
884 90 48
855 761 19
846 37 922
83 718 15
254 36 762
46 300 857
622 444 264
606 728 563
198 749 612
167 183 936
581 60 126
142 603 154
730 457 771
630 351 678
526 586 839
749 522 922
400 869 406
579 624 248
247 205 720
69 34 697
221 553 935
426 52 280
491 860 852
613 539 1000
23 715 698
142 493 515
871 323 273
89 852 184
105 293 442
866 12 21
330 647 650
453 194 450
1 54 78
473 707 383
245 467 444
413 123 295
18 747 662
68 485 928
539 101 963
401 428 905
362 88 794
670 9 774
21 723 192
617 428 767
42 348 509
79 172 682
23 357 171
354 556 336
810 44 513
120 713 487
197 595 158
220 617 41
78 814 780
66 668 733
904 3 772
429 85 491
901 369 53
618 134 762
324 78 309
90 660 345
700 609 218
532 582 588
746 159 442
655 793 748
886 97 943
630 871 884
86 37 392
542 683 799
281 888 475
784 472 873
521 504 337
478 221 475
200 55 907
22 596 984
868 691 103
576 174 323
618 366 90
612 899 239
255 382 575
1 523 947
61 560 69
687 396 33
631 482 587
505 698 836
450 379 972
877 86 423
155 686 420
88 768 38
29 300 595
352 409 984
720 669 786
